"","price","retail_price","units_sold","uses_ad_boosts","rating","rating_count","rating_five_count","rating_four_count","rating_three_count","rating_two_count","rating_one_count","badges_count","badge_local_product","badge_product_quality","badge_fast_shipping","tags","product_color","product_variation_inventory","shipping_is_express","countries_shipped_to","inventory_total","merchant_rating","product_variation_size_id","origin_country"
"1331",19,17,100,1,4.33,61,39,12,5,1,4,0,0,0,0,"magneticscreendoor,Summer,Decor,insectnet,Home Decor,vorhang,bedroomdoornet,doorscreennet,Home Décor,windowscreennet,Home & Kitchen,Home & Living,antimosquitonet,doorcurtain,bedroom,Home,Door","beige",50,0,38,50,4.23408624229979,"80 X 200 CM","CN"
"1332",7,6,50,0,4,4,3,0,0,0,1,0,0,0,0,"Summer,Fashion,Elastic,pants,slim,Short pants,Women's Fashion,Running,Shorts,Sport,Casual,Slim Fit","blue",50,0,139,50,4.35294117647059,"XS","CN"
"1334",11,10,1000,1,3.69,113,55,16,14,8,20,0,0,0,0,"Summer,Plus Size,halter dress,Halter,Dress,V-neck,beach dress,Party Dress,printed,sleeveless,Floral,maxi dress,Casual,Clothes,printeddre,Beach,summer dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Fashion,loose dress","pink",10,0,20,50,3.89593727726301,"XS","CN"
"1335",12,93,1000,1,4.1,534,280,128,63,28,35,0,0,0,0,"Women Pants,harem,elastic waist,Yoga,oversizedpant,pants,bellydancepant,boho,gypsy,harem pants,trousersforwomen,trousers,dropcrotchpant,solid color,widetrouser,gypsypant","black",50,0,40,50,4.24131274131274,"S","CN"
"1336",2,9,100,1,3.67,12,5,3,1,1,2,0,0,0,0,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Loose,T Shirts,chiffon,Women's Fashion,Fashion,Chiffon Shirt,V-neck,zippers","rose",1,0,41,50,3.8018018018018,"XS","CN"
"1337",8,7,100,1,3.37,19,9,2,1,1,6,0,0,0,0,"Summer,Plus Size,camishort,Halter,cute,Spaghetti,Necks,Spaghetti Strap,beach wear,playsuit,Casual,Women's Fashion,Shorts,playsuitoutfitsclothing,Fashion,Summer Fashion,Women,Beach,Rompers,Women Fashion,jumpsuit","blue",50,0,41,50,3.96533732967002,"S","CN"
"1338",8,59,100,1,4.05,114,55,30,16,6,7,0,0,0,0,"mensummertshirt,Summer,Fashion,Shirt,Rose,punk,mensfitnessshirt,Round neck,T Shirts,Funny T Shirt,Music,punktshirt,Spike,Necks","yellow",40,0,18,50,3.76623376623377,"2XS","US"
"1339",5,9,100,0,4.08,13,5,5,2,1,0,0,0,0,0,"Plus Size,dandelionfloralprinted,Shirt,Sleeve,boho,graphic tee,Tee Shirt,short sleeves,yoga top,Casual,Cool T-Shirts,Women's Fashion,Shorts,Print,Casual Tops,short sleeve shirt,Yoga,Fashion,Tops,T Shirts,Women","black",20,0,43,50,3.89142132369898,"XS","CN"
"1340",5,48,100,1,4.07,30,15,5,8,1,1,0,0,0,0,"Summer,Vest,Fashion,Tank,Beauty,skull,Halter,femalevest,Tops,punk,tank top,Print,sleeveless,Beach,womens vest","green",50,0,45,50,4.08977573160726,"XS","CN"
"1341",13,34,100,0,3.74,54,23,14,5,4,8,0,0,0,0,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Women's Fashion,backless,polka dot,Dress,sleeveless,Casual","yellow",50,0,41,50,3.98799019607843,"XS","CN"
"1343",8,48,100,1,4.01,79,47,11,7,3,11,0,0,0,0,"Summer,Sandals,Lace,Flats,Breathable,Slippers,Fashion,Shoes,Women,Beach,Sandals & Flip Flops","khaki",1,0,17,50,3.85496183206107,"EU39(US8)","CN"
"1344",5.86,5,100,1,4.55,76,57,9,7,1,2,0,0,0,0,"heightenedshoe,wedge,Sandals,casual shoes,High Heel,Slippers,Women's Fashion,Fashion,Summer,Wedge Sandals","black",1,0,23,50,4.36458333333333,"33","CN"
"1346",2,2,10,0,4.8,5,4,1,0,0,0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white",2,0,35,50,3.66666666666667,"2XS","CN"
"1347",1.68,2,100,1,3.67,12,6,2,1,0,3,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white",1,0,40,50,3.95606494746896,"2XS","CN"
"1348",8,10,100,0,4.07,58,27,18,7,2,4,0,0,0,0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress","white & green",3,0,23,50,4.04065040650407,"XS","CN"
"1349",8,7,100,0,2,2,0,0,1,0,1,0,0,0,0,"Summer,Women Rompers,Plus Size,Tank,linenjumpsuit,women long pants,pants,Women's Fashion,Long pants,Jumpsuits & Rompers,Fashion,rompers womens jumpsuit,Wool,women Jumpsuit,Casual,jumpsuit","black",46,0,41,50,4.07420278004906,"2XS","CN"
"1350",8,252,1000,1,3.88,161,79,23,34,10,15,0,0,0,0,"gowns,Plus Size,pleated dress,Vintage Dresses,Cocktail,Summer,plus size dress,Tunic dress,Elegant,Women's Fashion,Fashion,sleeveless,Floral,princess dress,Dress,women sexy dress,Swing dress,pin up,Floral print,Sleeveless dress,Midi Dress,print dress,Print,party,Women,Pleated,retro","black",14,0,41,50,3.95081190798376,"XS","CN"
"1351",12,11,1000,0,3.7,647,271,139,101,44,92,0,0,0,0,"Summer,Fashion,sleevelessjumpsuit,Loose,Long pants,Women's Fashion,trousers,printed,women trousers,jumpsuit,sleeveless,Women,women Jumpsuit,Casual,Women Fashion,Cotton","black & white",50,0,24,50,3.95283612844142,"S","CN"
"1352",2,4,100,1,3.1,30,8,7,3,4,8,0,0,0,0,"Mini,Summer,Plus Size,dressesforwomencasualsummer,Spring,Dress,Mini dress,beach dress,Party Dress,party,Beach,Skirts,Casual,casual dress,loosedresse,Necks,vestidoscasualesdemujer,Women's Fashion,Round neck,Sleeveless dress,Fashion,Ladies,sleeveless,Cotton,Ladies Fashion,a-line skirt","pink",1,0,40,50,3.42253521126761,"2XS","CN"
"1353",11,83,1000,0,3.63,118,48,17,27,13,13,0,0,0,0,"Summer,Fashion,Cotton T Shirt,summer t-shirts,short sleeves,T Shirts,Shorts,women t shirt,Casual T-Shirt,sexy,Casual,Women Fashion,plussizetshirt,women top,Cotton,Sleeve,fashion shirt,shortsleevetop,Tops,Women's Fashion,Pullovers,Women,lip,Print,Printed T Shirts,Red","black",50,0,42,50,3.70287539936102,"M","CN"
"1355",16,50,100,0,3.93,46,22,12,4,3,5,0,0,0,0,"Mini,Lace,Hollow-out,Long Sleeve,Dress,V-neck,Mini dress,Women's Fashion,Party Dress,Women Fashion,Women,sleeve dress,chiffon,Sleeve,Dresses,Lace Dress,chiffon dress,women dress","black",18,0,32,50,4.3106662591687,"XS","CN"
"1356",8,68,8,0,5,0,0,0,0,0,0,0,0,0,0,"Mini,summer dress,Floral print,Summer,womensfahsion,Spaghetti,Dress,floralprinteddres,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdres,Women's Fashion,spaghettistrapdresse,Sexy Dress,Floral,sexy,Fashion","white",50,0,43,50,3.91693290734824,"S","CN"
"1362",11,85,50,1,4,7,4,0,2,1,0,0,0,0,0,"Fashion,Yoga,sexy Women's Fashion,Sleeve,Suits,short sleeves,Two piece set,T Shirts,Shorts,gymwear,Casual T-Shirt,Printed T Shirts,Clothes,Casual,Sports Wear,printed","white",8,0,36,50,3.71428571428571,"XS","CN"
"1363",17,75,1000,0,4.18,479,280,94,56,11,38,0,0,0,0,"Summer,Coat,Tops,Tee,Harajuku,Hip Hop,3mreflective,kanyewest,streetwear,essential,T Shirts","black",50,0,60,50,4.18082879866053,"S","CN"
"1364",7,68,10,0,1.5,2,0,0,0,1,1,0,0,0,0,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Floral,sexy,Fashion","white",50,0,43,50,3.85894206549118,"S","CN"
"1365",2.8,3,1000,1,3.4,78,26,14,19,3,16,0,0,0,0,"Deep V-Neck,Plus Size,Dress,short sleeves,V-neck,Mini dress,beach dress,short sleeve dress,Casual,Clothes,blouse,Shorts,Tops & Blouses,Sleeve,Beach,summer dress,Women's Fashion,Swimsuit,swim suit cover up,Party Dress,Ladies,party,linen dress,Fashion,loose dress,Swimming","yellow",8,0,20,50,4.01873536299766,"XS","CN"
"1366",8,7,50,1,3.43,7,3,0,2,1,1,0,0,0,0,"Summer,Shorts,pants,Fitness,Short pants,runningpant,Men's Fashion,Casual,Red,Cotton","grey",50,0,15,50,3.97991967871486,"S","CN"
"1367",5.89,5,100,1,4.15,48,30,7,4,2,5,0,0,0,0,"Summer,Fashion,plus size dress,Dress,slim,casual dresses,V-neck,Women's Fashion,Party Dress,Sexy Dress,Floral,Skirts,Casual,Slim Fit,Deep V-Neck,party,Plus Size,summer dress,Sleeveless dress,print dress,Ladies,women dress,shoulder dress,Clothes,Beach,sleeveless","black",2,0,30,50,3.99333333333333,"XS","CN"
"1368",8,7,1000,0,3.4,94,34,14,18,12,16,0,0,0,0,"slim long,slim dress,Fashion,Summer,Dresses,Beach,Dress,summer dress,long dress,Women's Fashion,slim,Spaghetti Strap,Elegant,beach dress,Plus Size,printed,Sleeveless dress,sleeveless,maxi dress,Spaghetti,Women","grey",50,0,37,50,4.023291043363,"S","CN"
"1369",1,1,100,1,3.17,6,2,1,1,0,2,0,0,0,0,"Summer,Plus Size,skinny pants,pants,Indoor,yoga leggings,yogashort,Running,short leggings,Sport,Ladies Fashion,Leggings,Shorts,Yoga,Waist,Elastic,Pure Color,Short pants,Women's Fashion,Women,Ladies,elastic waist,fitness leggings,Fashion","red",50,0,16,50,4.16666666666667,"L","CN"
"1370",8,7,100,1,3.86,28,14,4,5,2,3,0,0,0,0,"pajamaset,Fashion,sexy pajamas for womens,silksleepwearforwomen,silksleepwear,pajamassuit,Casual,Women's Fashion,Summer,Sleepwear,pajamasforwomen,silksleepwearnightgown,silk,pajamassleepwear,women's pajamas,Women","red",2,0,28,50,4.39032620922385,"XS","CN"
"1372",1.66,2,1000,1,4.21,33,21,6,2,0,4,1,0,1,0,"Summer,Fashion,art,Beauty,sequinsnailgel,Nail Polish,nailuvgel,colorgel,soakoffgel,Spring,mattegel,Nails,gel nail polish,Nail Gel,UV Gel,nail art,uv","no color",50,0,34,50,4.39320675382695,"No size","CN"
"1373",6,6,100,0,3.4,5,2,0,2,0,1,0,0,0,0,"blouse,Women Vest,Vest,summer t-shirts,Tank,Shirt,Summer,Tops,Loose,Casual,slingtop,Print,Women's Fashion,printed,Tops & T-Shirts,Plus size top,sleeveless,Tank&Sleeveless","yellow",50,0,14,50,3.625,"XS","CN"
"1374",2.71,3,100,1,4.33,12,8,2,1,0,1,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white",2,0,37,50,4.11458333333333,"2XS","CN"
"1377",5,5,1000,0,3.85,279,133,59,32,23,32,0,0,0,0,"Summer,Fashion,Colorful,Mini,plus size dress,Dress,slim,V-neck,Women's Fashion,Plus Size,printed,sleeveless,Party Dresses,Skirts,Casual,casual dress,Deep V-Neck,party,Flowers,Slim Fit,print dress,Evening Dress,Ladies,women dress,Cotton,Beach","blue",1,0,29,50,4.04378046578805,"XS","CN"
"1379",6,6,1000,1,3.68,895,356,198,157,70,114,0,0,0,0,"Summer,dressesforwomen,tunic,Sleeve,long dress,robefemme,Dress,summer dress,Print,short sleeves,Dresses,Women's Fashion,Shorts,vestido,Floral,Floral print,Women","black",5,0,39,50,3.99560570071259,"2XS","CN"
"1380",4.88,25,1000,0,4,16,8,1,6,1,0,0,0,0,0,"printtank,Tanktops for women,Fashion,Tops & Blouses,Lace,lace trim,Tank,Tops,tank top,Women's Fashion,featherprint,women tank top,Print,sleeveless,feather,Casual,irregularhem","white",4,0,41,50,3.94679091563424,"XS","CN"
"1382",11,75,1000,1,3.43,70,28,12,8,6,16,0,0,0,0,"Summer,Vest,Plus Size,vest dress,long dress,Dress,Spaghetti Strap,V-neck,Ladies,Women's Fashion,Party Dress,women dress,Floral,Party Dresses,Skirts,Casual,party,Floral print,Dresses,summer dress,Maxi Dresses,Print,sleeveless","purple",50,0,25,50,3.68269230769231,"S","CN"
"1383",6,34,1000,0,3.41,106,35,19,22,14,16,0,0,0,0,"bathing suit,Fashion,sexy bra,onepiece,sexy bikini,Swimwear,swimsuits for women,Push up bikini,push up swimwear,beach swimwear,Bikini,Women,Suits,Swimming,sexy,Swimsuit,Women's Fashion,beachwearladie","pink",50,0,43,50,4.00293542074364,"S","CN"
"1384",5,25,1000,0,3.64,44,15,11,11,1,6,0,0,0,0,"Cotton,Summer,Head,Fashion,Yoga,boho,Head Bands,headbandsturban,Fashion Accessories,head scarf,Accessories,Hair Band,Running,bohoheadband,Women's Fashion,Sport,heandband,Hair Accessories,scarf,Women","blue",50,0,43,50,3.87073467343873,"One Size","CN"
"1386",6,6,1000,1,3.15,170,57,20,34,9,50,0,0,0,0,"Summer,Outdoor,Funny,Festival,bubble,Balloon,water,waterball,Large,Birthday,Wedding,Toy,gaes,Beach,waterballoon,Inflatable,kids","white",50,0,62,50,4.19760956175299,"S","CN"
"1388",6,33,10,0,2.33,3,1,0,0,0,2,0,0,0,0,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual","blue",50,0,41,50,3.9246774093968,"S","CN"
"1389",9,17,100,1,4.18,34,22,4,3,2,3,0,0,0,0,"Summer,summer t-shirts,looseblouse,pullovershirt,short sleeves,casual shirt,Women's Fashion,Fashion,printed,Navy,Collar,Pullovers,summer tops,Cotton,blouse,Shorts,Shirt,Sleeve,Tops,New arrival,letterprinted,Casual,Tops & T-Shirts,Women","purple",19,0,27,50,4.1301867219917,"XS","CN"
"1392",9,11,100,0,4.4,15,9,4,1,1,0,0,0,0,0,"runningfitne,Shorts,high waist,Elastic,pants,Fitness,Short pants,Running,women shorts,elasticskinnypant,Summer,Women,Summer Fashion,Women's Fashion,hiplifting,Sport,Fashion,shortsforwomen,Waist","purple",50,0,43,50,3.92800945466824,"S","CN"
"1393",15,13,1000,1,3.5,497,184,93,92,44,84,0,0,0,0,"Mini,Shorts,short dress,Sleeve,Summer,Long Sleeve,Evening Dress,Dress,Elegant Dress,Spring,Pullovers,Women's Fashion,Party Dress,Women,Long sleeved,Shirt,women dress,o-neck,Fashion,Casual,casual dress","black",50,0,41,50,4.22870082083215,"XS","CN"
"1394",7,6,1000,0,3.75,68,28,16,11,5,8,0,0,0,0,"blouse,Summer,Fashion,Love,Shirt,Sleeve,Tee Shirt,topsamptshirt,short sleeves,Women's Fashion,Shorts,printed,Casual","black",41,0,135,50,3.93051359516616,"XS","CN"
"1395",13,11,1000,0,3.97,289,148,59,38,13,31,0,0,0,0,"Summer,Plus Size,fashion dress,Dress,V-neck,Women's Fashion,Fashion,sleevelessshort,tank top,Summer Fashion,Casual,Women Fashion,casual dress,Deep V-Neck,Shorts,Tank,Tops,Cotton Dress,Women,Print,sleeveless,pentacleprint,Cotton,loose dress","white",50,0,54,50,4.06027864657378,"L","CN"
"1396",7,17,100,1,3.89,27,11,7,5,3,1,0,0,0,0,"Summer,Plus Size,sleevelessjumpsuit,romperswomen,Jumpsuits & Rompers,Casual,Women's Fashion,Fashion,printed,printedjumpsuit,sleeveless,Women,women Jumpsuit,women trousers,trousers,jumpsuit","red",50,0,35,50,4,"2XS","CN"
"1398",8,7,1000,0,3.61,233,91,57,28,17,40,0,0,0,0,"Mini,halter dress,Necks,Cocktail dresses,Classics,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,party,women dress,summer dresses,Women,Lace,backless,casual dress","pink",1,0,26,50,3.88553776857995,"XS","CN"
"1399",14,84,1000,0,3.27,130,40,24,26,11,29,0,0,0,0,"Fashion,highwaistdres,Evening Dress,Dress,short sleeves,V-neck,Women's Fashion,Party Dress,party,tunic,Sleeve,Vintage dress,damenkleid,Shorts,sleeve dress,sommerkleid,solidcolordres,Casual,femmerobe,plus size dress,Ladies,women dress,Robes,Women","army green",50,0,40,50,4.15075630252101,"S","CN"
"1400",8,31,1000,1,4.12,155,84,31,22,11,7,0,0,0,0,"Vest,Fashion,letter print,Shirt,topsamptshirt,tank top,tank tops women,Sleeveless Shirt,Plus Size,sleeveless tops,sleeveless,Sport,Casual,T Shirts,Women,Tank,Sexy Top,Tops,loose t-shirt,Women's Fashion,Cami Tank Tops,T-Shirt womens,Print,lace tank top,womens tank tops","white",50,0,43,50,3.80996642516346,"S","CN"
"1402",1.68,2,100,1,3.67,12,6,2,1,0,3,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white",1,0,40,50,3.95606494746896,"2XS","CN"
"1404",6,6,100,1,5,2,2,0,0,0,0,0,0,0,0,"Summer,casualjumpsuit,summerjumpsuit,cottonblendjumpsuit,jumpsuitforwomen,widelegpant,Jumpsuits & Rompers,sleevelessjumpsuit,loosejumpsuit,sleeveless,Women,women Jumpsuit,Casual,jumpsuit","black",1,0,27,50,4.03571428571429,"XS","CN"
"1405",5.85,43,100,1,3.67,45,21,8,4,4,8,0,0,0,0,"blouse,Summer,Fashion,Grunge,Shirt,letter print,Funny,short sleeves,Women's Fashion,strangerthing,Print,Women,Clothing,Sleeve,T Shirts,Necks","multicolor",50,0,45,50,4.34077079107505,"3XL","CN"
"1406",5.69,10,1000,0,3.74,76,30,17,15,7,7,0,0,0,0,"Summer,Plus Size,Floral print,summerjumpsuit,Rompers,Women,Necks,Casual,Elegant,Women's Fashion,offshoulderjumpsuit,sleevelessjumpsuit,Print,sleeveless,printjumpsuit,women Jumpsuit,Causal,Floral,jumpsuit","yellow",3,0,20,50,4.07453416149068,"XS","CN"
"1408",9,84,1000,0,4.3,420,255,83,52,15,15,0,0,0,0,"Summer,Fashion,Hollow-out,short sleeves,tank top,Women's Fashion,tanktopforwomen,Sexy Tshirt,sexy,datetop,Clothing,Casual,Women Fashion,Women,Tank,Shirt,solidcolortop,Tops,Slim Fit,T Shirts,Street,Ladies","black",50,0,43,50,4.24619228938601,"M","CN"
"1411",9,8,100,0,4.5,8,6,0,2,0,0,0,0,0,0,"Summer,Shorts,Women,shortromper,Spaghetti,onepiece,Spaghetti Strap,One-Piece Suits,shortjumpsuit,Women's Fashion,Fashion,Casual,summerjumpsuit,sleeveless,Rompers,women Jumpsuit,playsuit,jumpsuit","army green",50,0,46,50,3.94522378089512,"S","CN"
"1412",8,59,100,1,4.05,114,55,30,16,6,7,0,0,0,0,"mensummertshirt,Summer,Fashion,Shirt,Rose,punk,mensfitnessshirt,Round neck,T Shirts,Funny T Shirt,Music,punktshirt,Spike,Necks","yellow",40,0,18,50,3.76623376623377,"2XS","US"
"1414",7,13,1000,1,3.74,54,25,8,10,4,7,0,0,0,0,"bohemia,Summer,Plus Size,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,Summer Fashion,Casual,Cotton,blouse,beachtshirt,Tank,Shirt,Tops,boho,women shirt,sleeveless,Women,Beach,printed","pink",50,0,41,50,3.94942161298188,"S","CN"
"1415",7,6,100,0,3.36,11,4,2,2,0,3,0,0,0,0,"Mini,slim dress,Vest,Plus Size,Vintage,women dresses,Spring,button,casual dresses,Mini dress,beach dress,Sleeveless dress,Summer,women dress,Dress,summer dresses,Women Vest,Women,Women's Fashion,Striped,casual dress","blue",50,0,21,50,3.85193013683391,"XS","CN"
"1416",15,13,1000,0,3.88,854,431,156,106,59,102,0,0,0,0,"lacetrouser,Summer,Short pants,Shorts,mentionhippant,Lace,pants,Vintage,Denim,Slim Fit,summer shorts,jean shorts,Women's Fashion,Plus Size,sexy lace,Denim Shorts,high waisted shorts,sexy,Jeans,Women","blue",50,0,40,50,3.89369385238682,"S","CN"
"1418",8,7,10,1,4.5,2,1,1,0,0,0,0,0,0,0,"Beds,Outdoor,inflatablefloatchair,Sports & Outdoors,Home & Living,Inflatable,cushionbed,swimmingpoolseat,Seats,water,hammock,pool,swimmingchair,Swimming,toolsgadget,mattress,Chair,Furniture,Watersports","darkblue",50,0,33,50,4.32646328566831,"Floating Chair for Kid","CN"
"1426",4.67,4,100,1,2.88,82,18,11,21,7,25,0,0,0,0,"Summer,Shorts,pants,Beach,Plus Size,beachpant,Short pants,pantsformen,Men's Fashion,trousers,Men's pants,Men Shorts,mens Trousers,Fashion,Casual,Men","lakeblue",5,0,25,50,4.07936507936508,"XS","CN"
"1427",11,76,1000,0,4.23,474,270,106,57,21,20,0,0,0,0,"Summer,Fashion,Sexy Top,Tops,topsamptshirt,Off shoulder tops for women,Casual,spaghettistraptshirt,T Shirts,sexy,topsampblouse,Print,Casual Tops,jackdanielsprinttop,Spaghetti,printed shirts,Women Fashion,Cotton","black",50,0,43,50,3.91735341899276,"M","CN"
"1428",8,7,1000,1,3.41,64,19,13,16,7,9,0,0,0,0,"Summer,Plus Size,Deep V-Neck,topsamptshirt,V-neck,Women's Fashion,Fashion,tank top,Loose,topsampblouse,Causal,Ladies Fashion,blouse,fashion women,Tank,Shirt,Tops,T Shirts,Casual,Ladies,sleeveless,Pure Color,sleeveless tops","dustypink",1,0,36,50,3.4755838641189,"S","CN"
"1429",8,9,1000,0,4.22,117,77,14,11,5,10,0,0,0,0,"Summer,Spaghetti Strap,Cotton T Shirt,letter print,Shirt,topsamptshirt,short sleeves,Ladies,Women's Fashion,Fashion,Casual T-Shirt,Summer Fashion,sexy,Clothing,Casual,T Shirts,European Style,Blues,Plus Size,Shorts,Cotton,Sexy Top,Sleeve,Spaghetti,Tops,Grey,Women,black,Print,women top","purple",50,0,41,50,4.02043470963411,"M","CN"
"1431",12,11,100,1,1,1,0,0,0,0,1,0,0,0,0,"Mini,Plus Size,partydressesforwomen,Lace,Summer,plus size dress,Dress,casualdressesforwomen,white dress,sundressesforwomen,beach dress,Fashion,summerdressesforwomen,Spaghetti,white,Necks,robefemme,Lace Dress,Women's Fashion,backless,sexydressesforwoman,sleeveless,Robes,Beach","yellow",4,0,25,50,3,"XS","CN"
"1433",6,22,1000,1,4.45,47,32,8,4,2,1,0,0,0,0,"butterflyprint,butterfly,Plus Size,Tank,Shirt,Summer,Tops,Women's Fashion,tank top,summer tops,Sleeveless Shirt,Fashion,3dprint,combo,Print,sleeveless,countrygirl,Casual,Women Fashion,Women","red",1,0,41,50,3.85517328611181,"S","CN"
"1434",8,10,50,0,5,2,2,0,0,0,0,0,0,0,0,"Summer,short sleeve dress,neck dress,Necks,Sleeve,Beach,Dress,Loose,short sleeves,V-neck,Shorts,beach dress,Plus Size,Midi Dress,summer dress,Print,Pullovers,Women's Fashion,Casual,Women","yellow",5,0,23,50,3.8740157480315,"XS","CN"
"1435",2.69,3,100,0,5,1,1,0,0,0,0,0,0,0,0,"Summer,Vest,Plus Size,Tank,Tops,V-neck,Fashion,tank top,knot,solid color,sleeveless,Casual,Women Fashion,Cotton","purple",50,0,43,50,4.2477140482128,"XS","CN"
"1436",1.67,2,100,1,3.59,32,13,6,4,5,4,1,0,0,1,"blouse,Summer,Shorts,Cotton,Cotton T Shirt,Sleeve,Tops,T Shirts,casual shirt,short sleeves,Women's Fashion,Fashion,V-neck,Tops & T-Shirts,short sleeve shirt,women top,Clothes,summer tops,Pleated,Shirt","orange",2,0,43,50,3.96756756756757,"2XS","US"
"1437",8,7,100,1,3,11,3,1,3,1,3,0,0,0,0,"Mini,Summer,Dress,short sleeves,Mini dress,T Shirts,Casual,Shorts,Sleeve,summer dress,Women's Fashion,boho,Women S Clothing,T-Shirt womens,party,Beach","white",50,0,35,50,4.48439667128988,"S","CN"
"1438",6,11,100,0,3,4,0,2,1,0,1,0,0,0,0,"Summer,Plus Size,Necks,chiffon,chiffon dress,Dress,summer dress,V Neckdress,beach dress,Mini dress,slingdre,Sleeveless dress,sleeveless,women dress,Women,Women's Fashion,Casual,casual dress","white",50,0,17,50,4.03286474164134,"S","CN"
"1442",3,3,100,1,3.63,8,4,1,1,0,2,0,0,0,0,"Summer,slideslipper,Sandals,fur,Indoor,Fox,Indoor Slippers,outdoorslipper,Slippers,Women's Fashion,Outdoor,slippers women,furryslipper,Beach slippers,furslide,furslipperswomen,Women","black",3,0,26,50,4.05616942909761,"34","CN"
"1443",2.71,3,100,1,4.33,12,8,2,1,0,1,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white",2,0,37,50,4.11458333333333,"2XS","CN"
"1444",1,8,50,0,3.75,4,2,1,0,0,1,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white",1,0,39,50,4.17021276595745,"2XS","CN"
"1445",11,10,100,0,3.96,98,46,24,14,6,8,0,0,0,0,"Summer,Plus Size,Elastic,Sleeve,cute,Long Sleeve,solidcolorshirt,Tops,topsamptshirt,cuteshirt,Clothes for women,Women's Fashion,Fashion,long sleeve t shirt,Summer Fashion,loose t-shirt,T Shirts,Waist","coralred",50,0,42,50,4.2767258382643,"M","CN"
"1446",6,7,50,1,4,4,2,1,0,1,0,0,0,0,0,"Summer,Fashion,Mini,Vintage,button,slim,Women's Fashion,Spring,sexy,Striped,Dress,Women","blue",50,0,45,50,4.16650928548946,"S","CN"
"1447",16,84,100,0,3.41,27,11,5,3,0,8,0,0,0,0,"Summer,Shift Dress,Sleeve,shirt dress,long dress,Dress,short sleeves,cottonlinendre,beach dress,Shorts,Ladies,Women's Fashion,Beach","black",50,0,39,50,4.0489939637827,"S","CN"
